location_id,geometry
1785,POINT (7.5927467081373425 46.28354152890416)
1786,POINT (7.602863033276808 46.32142259360389)
1787,POINT (7.648346725093789 46.318381069746664)
1788,POINT (7.658544028158879 46.356282341475556)
1789,POINT (7.668763292584191 46.39421165860974)
1790,POINT (7.623161070450635 46.39726896288302)
1791,POINT (7.613001132066703 46.35933174483768)
1792,POINT (7.567486426570627 46.36236085937885)
1793,POINT (7.577587049931892 46.400305927012056)
1794,POINT (7.532041309760932 46.40332258419719)
1795,POINT (7.521999990103747 46.365369718238256)
1796,POINT (7.511980266270075 46.32744496150502)
1797,POINT (7.557407520957383 46.32444387983065)
1798,POINT (7.547350267489785 46.286555008031215)
1799,POINT (7.501982072999486 46.289548333602816)
1800,POINT (7.492005345286751 46.25167985395413)
1801,POINT (7.482050018380619 46.21383954179902)
1802,POINT (7.5273004558627585 46.21086166541899)
1803,POINT (7.53731460082185 46.248694263461275)
1804,POINT (7.582652090962275 46.24568857027782)
1805,POINT (7.628017738166525 46.24266274144779)
1806,POINT (7.617885922511134 46.204845723891374)
1807,POINT (7.572579116321921 46.20786373708143)
1808,POINT (7.5625277190417135 46.17006704848931)
1809,POINT (7.6077758046270665 46.16705682976828)
1810,POINT (7.597687319257833 46.12929607812938)
1811,POINT (7.552497834200992 46.132298523493894)
1812,POINT (7.507336471976347 46.135280985199906)
1813,POINT (7.517307767775638 46.1730572330204)
1814,POINT (7.4721160277826 46.17602741619563)
1815,POINT (7.462203309245759 46.13824349602059)
1816,POINT (7.452311798773514 46.10048779996953)
1817,POINT (7.497386504132264 46.0975329407107)
1818,POINT (7.487457800161091 46.05981311812522)
1819,POINT (7.442441432618438 46.06276034655746)
1820,POINT (7.43259214728107 46.02506115411932)
1821,POINT (7.422763879508733 45.98739024081036)
1822,POINT (7.46766392875276 45.98445821205428)
1823,POINT (7.477550296229666 46.02212153583564)
1824,POINT (7.522536608892225 46.01916211729487)
1825,POINT (7.5125921296385805 45.981506432990486)
1826,POINT (7.557548406658954 45.97853487108886)
1827,POINT (7.567551009474791 46.0161828659062)
1828,POINT (7.57757498630597 46.0538590776004)
1829,POINT (7.53250234341759 46.05684603935672)
1830,POINT (7.54248939713178 46.09455818090631)
1831,POINT (7.587620401400799 46.091563487844006)
1832,POINT (7.632779440352833 46.088548828888655)
1833,POINT (7.677966437186528 46.08551417148281)
1834,POINT (7.667804265577822 46.04782537490258)
1835,POINT (7.622675652529653 46.05085220028151)
1836,POINT (7.612593421969408 46.01318374915521)
1837,POINT (7.6025326840932665 45.97554349389528)
1838,POINT (7.647544886007877 45.9725322690321)
1839,POINT (7.657663770154495 46.01016473460439)
1840,POINT (7.702761977595195 46.00712578989356)
1841,POINT (7.6925849362564875 45.969501164198654)
1842,POINT (7.73765275848051 45.966450147171734)
1843,POINT (7.7478879676437575 46.00406688274043)
1844,POINT (7.758145025035312 46.04171175036414)
1845,POINT (7.712960748725775 46.044778569043935)
1846,POINT (7.723181314886044 46.0824594831472)
1847,POINT (7.768423996221426 46.079384731481255)
1848,POINT (7.778724947023135 46.11708580734932)
1849,POINT (7.789047943517471 46.154814959044565)
1850,POINT (7.743688094516378 46.15790564129819)
1851,POINT (7.733423741567466 46.120168513520085)
1852,POINT (7.688150350141807 46.12323110572065)
1853,POINT (7.642904850269168 46.126273616410785)
1854,POINT (7.653051947361465 46.164026544101276)
1855,POINT (7.698356069858584 46.16097615881076)
1856,POINT (7.708583662006722 46.19874931176636)
1857,POINT (7.663220796966329 46.201807593032235)
1858,POINT (7.67341146467537 46.23961674409405)
1859,POINT (7.718833192512245 46.23655054541881)
1860,POINT (7.764282843483641 46.23346411270409)
1861,POINT (7.753974439735194 46.195670847435544)
1862,POINT (7.799393052038688 46.192572167461485)
1863,POINT (7.809760339179486 46.23035741331232)
1864,POINT (7.855265600973557 46.22723041468668)
1865,POINT (7.844839420588598 46.18945323934629)
1866,POINT (7.890313466841162 46.186314030672996)
1867,POINT (7.90079855002387 46.224083084351754)
1868,POINT (7.946359107273098 46.22091538991393)
1869,POINT (7.991947193448979 46.21772729906192)
1870,POINT (7.981344277205915 46.1799746423918)
1871,POINT (7.93581511203788 46.18315450910605)
1872,POINT (7.925293655185075 46.14542159985002)
1873,POINT (7.970764019092771 46.14224993504931)
1874,POINT (7.960206351192304 46.10455319656429)
1875,POINT (7.914794669127459 46.107716681614654)
1876,POINT (7.869410488861189 46.11085992365644)
1877,POINT (7.8798508022057545 46.14857297063852)
1878,POINT (7.834435538829551 46.151704079610845)
1879,POINT (7.82405388877147 46.113982954828145)
1880,POINT (7.813694403748992 46.07628988416355)
1881,POINT (7.858992459811721 46.073174908952346)
1882,POINT (7.848596648321079 46.035517945569694)
1883,POINT (7.803357017355103 46.03862488660053)
1884,POINT (7.79304166343991 46.00098798094104)
1885,POINT (7.782748276109432 45.96337918580603)
1886,POINT (7.8278714123612 45.96028824803472)
1887,POINT (7.83822298791124 45.997889052370276)
1888,POINT (7.883431863773572 45.99477006498233)
1889,POINT (7.873022090242594 45.95717730186983)
1890,POINT (7.928668213531369 45.991630986811224)
1891,POINT (7.939158515673947 46.029243703371804)
1892,POINT (7.89386384035682 46.032390895167936)
1893,POINT (7.904318086539638 46.070039773686034)
1894,POINT (7.9496712058502235 46.06688444628364)
1895,POINT (7.995051739448799 46.06370889474534)
1896,POINT (8.040459608828948 46.06051308715292)
1897,POINT (8.029830003941425 46.02288876790659)
1898,POINT (7.984480596272516 46.02607633823853)
1899,POINT (7.973931959478112 45.98847178597125)
1900,POINT (8.019223023696714 45.98529243065749)
1901,POINT (8.152919003054478 46.12935969468267)
1902,POINT (8.107339386441144 46.13261285584589)
1903,POINT (8.096605621209884 46.09494096320299)
1904,POINT (8.05111190614252 46.098165369292076)
1905,POINT (8.005645456465007 46.101369436448394)
1906,POINT (8.01626181504076 46.13905794412229)
1907,POINT (8.061786963928048 46.13584559503737)
1908,POINT (8.072484850495366 46.17355374491926)
1909,POINT (8.026900883158499 46.17677439835898)
1910,POINT (8.037562729064735 46.2145187795673)
1911,POINT (8.083205634419489 46.211289799284955)
1912,POINT (8.1288758295987 46.208040326153586)
1913,POINT (8.118096099603168 46.17031265006768)
1914,POINT (8.163734550655896 46.16705108188317)
1915,POINT (8.174573234474591 46.20477032819623)
1916,POINT (8.139678645598021 46.24579586420491)
1917,POINT (8.150504617040237 46.283579244138565)
1918,POINT (8.207228799568629 46.31809502127583)
1919,POINT (8.218160725945461 46.355925502579474)
1920,POINT (8.172226305361493 46.35922944839582)
1921,POINT (8.161353813634538 46.321390445686625)
1922,POINT (8.115506060086922 46.32466518999782)
1923,POINT (8.126319124536138 46.362512662088825)
1924,POINT (8.080439264817747 46.36577517585924)
1925,POINT (8.069685619966958 46.32791928635422)
1926,POINT (8.058955028556614 46.29009124361591)
1927,POINT (8.104716169971624 46.286845541937325)
1928,POINT (8.093949384541856 46.24905373829789)
1929,POINT (8.048247421271299 46.25229106797253)
1930,POINT (8.00257283600342 46.25550788534647)
1931,POINT (8.013221273316152 46.293316381348355)
1932,POINT (7.967514984556347 46.296520987393365)
1933,POINT (7.956925708741038 46.258704222621596)
1934,POINT (7.91130611927229 46.261880112083595)
1935,POINT (7.865714147170195 46.26503558610137)
1936,POINT (7.8761851266263445 46.302868733876394)
1937,POINT (7.9218362423680375 46.29970509409384)
1938,POINT (7.932388987357193 46.33755801042388)
1939,POINT (7.886678607053156 46.340729838114)
1940,POINT (7.897194656426359 46.37861887873219)
1941,POINT (7.942964422551557 46.37543884093061)
1942,POINT (7.988761833016931 46.37223823286519)
1943,POINT (7.9781270030992735 46.33436566420938)
1944,POINT (8.023892574100824 46.33115276698622)
1945,POINT (8.03458680733909 46.3690170219939)
1946,POINT (8.045304042281892 46.406909125919974)
1947,POINT (8.056044348450737 46.44482905812737)
1948,POINT (8.010100202906902 46.44806696395268)
1949,POINT (7.999419543224579 46.41013867297129)
1950,POINT (7.953562616529936 46.41334756528613)
1951,POINT (7.907733342987529 46.41653583546427)
1952,POINT (7.918294735245363 46.454480687858386)
1953,POINT (7.964183638139408 46.45128416297715)
1954,POINT (7.974827556496611 46.4892486133046)
1955,POINT (7.9288789019769546 46.49245341527703)
1956,POINT (7.939485912229091 46.53045399689668)
1957,POINT (7.985494440989043 46.527240895383144)
1958,POINT (8.031530648789204 46.524007015310815)
1959,POINT (8.020803881519305 46.48602308504833)
1960,POINT (8.066807795639003 46.48277679779282)
1961,POINT (8.077594453913235 46.520752323906464)
1962,POINT (8.123685774425478 46.517476788483215)
1963,POINT (8.169804528171436 46.51418037644102)
1964,POINT (8.158898064452197 46.4762218158525)
1965,POINT (8.112839217230963 46.47950971890858)
1966,POINT (8.102015993455698 46.44157041292908)
1967,POINT (8.091216032694811 46.403658891617354)
1968,POINT (8.137155433239208 46.40038793763417)
1969,POINT (8.14801505638892 46.43829099587165)
1970,POINT (8.194041455500326 46.43499077455533)
1971,POINT (8.18312216247435 46.39709623162715)
1972,POINT (8.229116138743338 46.39378374133954)
1973,POINT (8.240095108823104 46.431669716667386)
1974,POINT (8.251097707321998 46.46958340748747)
1975,POINT (8.204984255241916 46.47291305616839)
1976,POINT (8.215950632778215 46.51086305526719)
1977,POINT (8.262124005654998 46.507524792536906)
1978,POINT (8.273174075516128 46.54549385036501)
1979,POINT (8.284247988879795 46.58349055933281)
1980,POINT (8.237954406942224 46.58684612018683)
1981,POINT (8.226940659466232 46.548840750464954)
1982,POINT (8.180734518565801 46.552166656314014)
1983,POINT (8.134555735719745 46.55547160039309)
1984,POINT (8.14544917207122 46.59349413319057)
1985,POINT (8.191688106932563 46.59018063396043)
1986,POINT (8.202665364848427 46.62822228768082)
1987,POINT (8.156366154715634 46.63154436523988)
1988,POINT (8.16730675516834 46.66962227471656)
1989,POINT (8.213666364170871 46.66629159558691)
1990,POINT (8.260053352207427 46.66293979596025)
1991,POINT (8.248991947123033 46.62487914266939)
1992,POINT (8.29534581800214 46.6215148976126)
1993,POINT (8.306467635422374 46.65956684318748)
1994,POINT (8.31761351396415 46.69764637385087)
1995,POINT (8.271138694677463 46.7010280579175)
1996,POINT (8.28224804729983 46.7391439062093)
1997,POINT (8.328783526736908 46.7357534672061)
1998,POINT (8.339977747137267 46.773888100665935)
1999,POINT (8.35119624885039 46.81205025145204)
2000,POINT (8.304539075499774 46.815458271516924)
2001,POINT (8.29338148312724 46.77728731831346)
2002,POINT (8.246812533392493 46.78066522269475)
2003,POINT (8.257909222578922 46.81884492466844)
2004,POINT (8.211306775231098 46.82221024378018)
2005,POINT (8.200270982752217 46.78402184662724)
2006,POINT (8.189259096966175 46.74586103770834)
2007,POINT (8.235739875877398 46.74251308545627)
2008,POINT (8.2246911770395 46.70438853560116)
2009,POINT (8.178271045225648 46.707727839607074)
2010,POINT (8.131878383190395 46.71104600273062)
2011,POINT (8.085513274666857 46.71434305785678)
2012,POINT (8.096380053555686 46.75249339272567)
2013,POINT (8.14280579484124 46.749187795817456)
2014,POINT (8.153756915803509 46.787357223019455)
2015,POINT (8.164731818376865 46.82555426181728)
2016,POINT (8.118184436713618 46.82887701183591)
2017,POINT (8.107270416920896 46.79067138487052)
2018,POINT (8.060811570255822 46.79396436526957)
2019,POINT (8.071664714715064 46.83217852698276)
2020,POINT (8.02517273663074 46.83545884049447)
2021,POINT (8.014380459736179 46.79723619739526)
2022,POINT (8.003611588602324 46.75904123515492)
2023,POINT (8.049981956940155 46.755777861464594)
2024,POINT (8.039175803166287 46.71761903795969)
2025,POINT (7.992866051977602 46.72087397610207)
2026,POINT (7.982143778890704 46.68273444237562)
2027,POINT (7.971444698649231 46.64462265592519)
2028,POINT (8.017633589242848 46.64138452046846)
2029,POINT (8.028393037613919 46.67948791695682)
2030,POINT (8.074670008585933 46.676220402529204)
2031,POINT (8.120974608835175 46.67293186608799)
2032,POINT (8.110094400042263 46.63484540802882)
2033,POINT (8.063850183925743 46.63812544881863)
2034,POINT (8.053053729579078 46.60005821861156)
2035,POINT (8.099237685359487 46.596786650502956)
2036,POINT (8.088404393614455 46.558755615271345)
2037,POINT (8.04228057471734 46.56201873360579)
2038,POINT (7.996184361276355 46.56526098814073)
2039,POINT (8.006897387291659 46.603308870318116)
2040,POINT (7.960768740838371 46.60653863851157)
2041,POINT (7.950115835319544 46.56848241170722)
2042,POINT (7.904075078654583 46.571683037222634)
2043,POINT (7.8580621728683395 46.57486289769004)
2044,POINT (7.868594863693436 46.61293565634805)
2045,POINT (7.914667872339383 46.60974755616759)
2046,POINT (7.925283594578957 46.64783988822281)
2047,POINT (7.935922315165662 46.685960011878)
2048,POINT (7.889728728965511 46.689164658643435)
2049,POINT (7.879150359244046 46.651036250481994)
2050,POINT (7.833045074634023 46.65421177590954)
2051,POINT (7.843563102593842 46.69234841593799)
2052,POINT (7.797425518130677 46.69551131711378)
2053,POINT (7.786967822515461 46.65736649779782)
2054,POINT (7.77653275244578 46.61924953695759)
2055,POINT (7.822549796577388 46.61610297220048)
2056,POINT (7.812077199326408 46.57802202619777)
2057,POINT (7.766120239172695 46.58116045591887)
2058,POINT (7.720191373328963 46.58427822011059)
2059,POINT (7.730543812530385 46.62237538393672)
2060,POINT (7.684583057839787 46.62548054653936)
2061,POINT (7.674290682494415 46.58737535211387)
2062,POINT (7.628418247145264 46.5904518853528)
2063,POINT (7.582574147534317 46.59350785333417)
2064,POINT (7.5927464270487635 46.63162895263853)
2065,POINT (7.638650569158943 46.62856505825056)
2066,POINT (7.648905075420845 46.66670617642421)
2067,POINT (7.60294076645957 46.669778018773314)
2068,POINT (7.613157233113646 46.70795503065406)
2069,POINT (7.659181833629524 46.704875218729455)
2070,POINT (7.705234802129424 46.70177468494461)
2071,POINT (7.6948977417016415 46.663613664551086)
2072,POINT (7.740918684431546 46.66050044952432)
2073,POINT (7.751316057432023 46.69865339560843)
2074,POINT (7.761736000201604 46.73683420073666)
2075,POINT (7.772178581681601 46.77504284326869)
2076,POINT (7.725976326226798 46.778180347122394)
2077,POINT (7.715594307441566 46.739963586328194)
2078,POINT (7.669480911751292 46.743072163834896)
2079,POINT (7.6233958946244185 46.746159967009376)
2080,POINT (7.6336568188731455 46.784392806380495)
2081,POINT (7.679802378021523 46.7812969902216)
2082,POINT (7.690146300945951 46.819549676182625)
2083,POINT (7.643940074010196 46.822653527120835)
2084,POINT (7.654245728456373 46.86094210739553)
2085,POINT (7.700512749301996 46.85783019982259)
2086,POINT (7.746808179930779 46.85469735968345)
2087,POINT (7.73638092734545 46.81642494555957)
2088,POINT (7.782643871086161 46.813279301375864)
2089,POINT (7.793131937903599 46.8515435530407)
2090,POINT (7.83948394055343 46.848368746042645)
2091,POINT (7.885864104985784 46.845172904923885)
2092,POINT (7.875254380965258 46.806925137250374)
2093,POINT (7.8289350498183 46.81011270984102)
2094,POINT (7.8184090623519475 46.771884444931146)
2095,POINT (7.807905908311802 46.73368397339205)
2096,POINT (7.854103949827017 46.73051287071108)
2097,POINT (7.864667685977682 46.768705118465796)
2098,POINT (7.910954370072909 46.765504830314576)
2099,POINT (7.900330042577012 46.72732085919592)
2100,POINT (7.946584104166902 46.7241079054347)
2101,POINT (7.9572690319264545 46.762283547005836)
2102,POINT (7.967977169065813 46.800486914515226)
2103,POINT (7.921601781724059 46.80371654998559)
2104,POINT (7.932272348079165 46.841955996005815)
2105,POINT (7.978708586485526 46.838717985697144)
2106,POINT (7.9894633553665475 46.87697673809587)
2107,POINT (7.942966139966116 46.880223145982285)
2108,POINT (7.953683228493345 46.91851797733178)
2109,POINT (8.000241547171601 46.915263149065254)
2110,POINT (8.011043233646538 46.95357719576824)
2111,POINT (8.021868486821722 46.99191885517641)
2112,POINT (7.975187581313246 46.995190592862926)
2113,POINT (7.964423685051184 46.95684046728036)
2114,POINT (7.917832157383035 46.96008247702174)
2115,POINT (7.928534705075326 46.998441015042495)
2116,POINT (7.881909942747156 47.00167015554598)
2117,POINT (7.871268734956305 46.96330325876332)
2118,POINT (7.860650712585336 46.92496404305734)
2119,POINT (7.907152922301022 46.92175159742547)
2120,POINT (7.896496928513268 46.883448399155796)
2121,POINT (7.850055804676647 46.88665253126754)
2122,POINT (7.803642851897719 46.88983557605645)
2123,POINT (7.814176683109162 46.928155348026664)
2124,POINT (7.767730917407088 46.93132554622042)
2125,POINT (7.7572581533902945 46.89299756734869)
2126,POINT (7.710901792140081 46.89613853905718)
2127,POINT (7.664573850904229 46.89925852518101)
2128,POINT (7.674924510319385 46.937602758264546)
2129,POINT (7.721313498784953 46.934474671612776)
2130,POINT (7.731747938837034 46.972838575025946)
2131,POINT (7.685297775941865 46.97597478424375)
2132,POINT (7.695693717287441 47.01437458052623)
2133,POINT (7.742205182173761 47.011230226643015)
2134,POINT (7.788745097230878 47.00806472729353)
2135,POINT (7.778226541941183 46.969681273773794)
2136,POINT (7.824733501856748 46.96650284636473)
2137,POINT (7.835313378738833 47.004878048293435)
2138,POINT (7.845916384634674 47.04328093084451)
2139,POINT (7.856542590705794 47.08171147085817)
2140,POINT (7.809851282429803 47.084914720416194)
2141,POINT (7.7992866537941055 47.04647588387348)
2142,POINT (7.75268529895093 47.04964960361961)
2143,POINT (7.706112404148975 47.05280212432906)
2144,POINT (7.716553906597767 47.091257392678386)
2145,POINT (7.7631883596040705 47.088096682920266)
2146,POINT (7.773714434849802 47.12657144131789)
2147,POINT (7.727018294984937 47.12974036240893)
2148,POINT (7.737505639942776 47.16825101016361)
2149,POINT (7.784263595687215 47.165073855393416)
2150,POINT (7.831050040527597 47.16187534004079)
2151,POINT (7.820439054219279 47.123381213632435)
2152,POINT (7.867192068397364 47.12016964498269)
2153,POINT (7.877864889439589 47.15865542967396)
2154,POINT (7.924708057165732 47.15541408995058)
2155,POINT (7.9715794582159045 47.15215128661828)
2156,POINT (7.960782941233434 47.113682347756196)
2157,POINT (7.913973392455577 47.11693670108775)
2158,POINT (7.903262199831048 47.078486900026704)
2159,POINT (7.892574407197642 47.040064710374594)
2160,POINT (7.939260636977319 47.03682718839417)
2161,POINT (7.950010024973225 47.07524097379132)
2162,POINT (7.9967859810691095 47.07197365811109)
2163,POINT (7.985974989237788 47.03356833092276)
2164,POINT (8.0327173790134 47.030288104069555)
2165,POINT (8.04358998282511 47.06868491903522)
2166,POINT (8.054486371149052 47.10710927646824)
2167,POINT (8.007620629338932 47.11040655088664)
2168,POINT (8.01847900686782 47.14886698551514)
2169,POINT (8.06540661716752 47.14556115257033)
2170,POINT (8.11236220292989 47.14223375380458)
2171,POINT (8.101380080810234 47.10379049058133)
2172,POINT (8.148301672238908 47.10045015939786)
2173,POINT (8.159345677739141 47.13888475533079)
2174,POINT (8.206356954949344 47.135514123354525)
2175,POINT (8.253395947684938 47.13212182417457)
2176,POINT (8.242228154917326 47.093704726290596)
2177,POINT (8.19525105912197 47.09708824918197)
2178,POINT (8.184169405672522 47.05868982328851)
2179,POINT (8.231084732542763 47.055315052942944)
2180,POINT (8.219965605940802 47.016952828189574)
2181,POINT (8.173111920338753 47.020318869666696)
2182,POINT (8.126285930101677 47.023663407105836)
2183,POINT (8.137281780994133 47.062043035347045)
2184,POINT (8.090421944717741 47.06537472270353)
2185,POINT (8.079487721109253 47.0269864740339)
2186,POINT (8.068577336732941 46.98862576824179)
2187,POINT (8.115314045950969 46.985311298408135)
2188,POINT (8.104366055222586 46.9469867327948)
2189,POINT (8.057690718626903 46.95029262880369)
2190,POINT (8.046827794117746 46.911987079003666)
2191,POINT (8.035988490819202 46.87370914193375)
2192,POINT (8.08254146220248 46.870420324021936)
2193,POINT (8.093441884886866 46.908689733614054)
2194,POINT (8.14008373480766 46.90537107945336)
2195,POINT (8.129122185169019 46.867110250975855)
2196,POINT (8.175730575146183 46.86377888950084)
2197,POINT (8.186753258982943 46.90203108316888)
2198,POINT (8.197799943046606 46.94031081972845)
2199,POINT (8.151069158436892 46.94365947423997)
2200,POINT (8.162078529152229 46.981975412115325)
2201,POINT (8.208870700786019 46.978618075894545)
2202,POINT (8.255690475074998 46.97523925636883)
2203,POINT (8.302537766015712 46.9718389202536)
2204,POINT (8.291344214429841 46.93354918964977)
2205,POINT (8.2445583236025 46.93694073594087)
2206,POINT (8.233450372290118 46.89866971149881)
2207,POINT (8.222366547336554 46.86042620639267)
2208,POINT (8.26903001671842 46.85705216853807)
2209,POINT (8.280174989381699 46.89528693127281)
2210,POINT (8.326927024685808 46.8918827094125)
2211,POINT (8.31572089804629 46.853656742915305)
2212,POINT (8.362439105851385 46.85023989659466)
2213,POINT (8.373706392406682 46.88845701293202)
2214,POINT (8.384998183075453 46.92670157710999)
2215,POINT (8.338157529628898 46.93013614772015)
2216,POINT (8.349412487379102 46.96841703435724)
2217,POINT (8.396314552711019 46.96497356558153)
2218,POINT (8.407655576462265 47.00327295460631)
2219,POINT (8.419021329775068 47.041599720250176)
2220,POINT (8.371996060788325 47.045061057729505)
2221,POINT (8.360691972734337 47.0067253456496)
2222,POINT (8.313755718585357 47.01015609947602)
2223,POINT (8.266846900800887 47.01356524923991)
2224,POINT (8.27802767516685 47.05191869081815)
2225,POINT (8.32499814687943 47.048500703515316)
2226,POINT (8.336265125934613 47.08687270837598)
2227,POINT (8.289232872854388 47.09029955717392)
2228,POINT (8.300462568841256 47.128707824183486)
2229,POINT (8.347556731085056 47.12527208986815)
2230,POINT (8.394678346855056 47.1218145878103)
2231,POINT (8.383324826932022 47.08342414653516)
2232,POINT (8.430411888393742 47.079953838384775)
2233,POINT (8.441827328362468 47.11833528468706)
2234,POINT (8.45326772602675 47.15674403463883)
2235,POINT (8.464733158034885 47.19518006352628)
2236,POINT (8.417459952299701 47.19867742976871)
2237,POINT (8.406056696547175 47.16023235710369)
2238,POINT (8.358873037963816 47.16369882360725)
2239,POINT (8.311716838402893 47.16714346752855)
2240,POINT (8.322995757113885 47.20560646269582)
2241,POINT (8.370214122504313 47.202152885013476)
2242,POINT (8.381580060941781 47.240634249311384)
2243,POINT (8.3342994008494 47.24409678497652)
2244,POINT (8.345627845786664 47.282614409465985)
2245,POINT (8.392970929814743 47.27914289152942)
2246,POINT (8.440341488667949 47.27564938564739)
2247,POINT (8.428888190707003 47.237149780962866)
2248,POINT (8.476223701339418 47.233643346439564)
2249,POINT (8.487739433198621 47.27213385827233)
2250,POINT (8.499280431177993 47.31065157372128)
2251,POINT (8.451819923387413 47.31417621858673)
2252,POINT (8.463323572377742 47.352730254348145)
2253,POINT (8.51084677315173 47.34919646728569)
2254,POINT (8.522438537304245 47.387768513267)
2255,POINT (8.534055802131673 47.426367685768334)
2256,POINT (8.486406824766794 47.429919831617454)
2257,POINT (8.474852513460265 47.39131146730122)
2258,POINT (8.427293889012162 47.394832233037576)
2259,POINT (8.438785251129888 47.43344973328261)
2260,POINT (8.39119117175224 47.436957424536054)
2261,POINT (8.379762754142972 47.398330844192174)
2262,POINT (8.368359445494448 47.359731464470286)
2263,POINT (8.415827766546531 47.35624190885636)
2264,POINT (8.404386805966482 47.31767878649945)
2265,POINT (8.356981168406428 47.32115931106319)
2266,POINT (8.309603099967937 47.32461782597958)
2267,POINT (8.262252689680587 47.32805436504758)
2268,POINT (8.273505615916708 47.36664441414627)
2269,POINT (8.320918698826683 47.36319895494821)
2270,POINT (8.332259198803955 47.40180733457998)
2271,POINT (8.34362467693275 47.44044293924944)
2272,POINT (8.29608585673736 47.44390631139326)
2273,POINT (8.28478331271403 47.40526173811432)
2274,POINT (8.237335185359209 47.40869408880627)
2275,POINT (8.248574800998474 47.44734757503628)
2276,POINT (8.201091599314392 47.450766764345005)
2277,POINT (8.189914905992017 47.412104420764145)
2278,POINT (8.178762797701983 47.37346937461315)
2279,POINT (8.226120285905699 47.37006787601788)
2280,POINT (8.214930026342284 47.331468962162916)
2281,POINT (8.16763519851871 47.33486165131754)
2282,POINT (8.156532032819529 47.296281276105915)
2283,POINT (8.145453225283207 47.25772827401043)
2284,POINT (8.192623123222557 47.254353132235494)
2285,POINT (8.203764330677489 47.2928973725361)
2286,POINT (8.251024457646324 47.289491616179404)
2287,POINT (8.298312325501445 47.28606397310206)
2288,POINT (8.28704629900618 47.24753742154655)
2289,POINT (8.23982084375856 47.25095619270607)
2290,POINT (8.228641772264433 47.21244811959544)
2291,POINT (8.275804944364864 47.20903819634732)
2292,POINT (8.26458818576251 47.17056632234253)
2293,POINT (8.217487167712115 47.17396742161946)
2294,POINT (8.170413871691972 47.177346799024434)
2295,POINT (8.181506328589967 47.21583626616291)
2296,POINT (8.134398700888486 47.21920266986721)
2297,POINT (8.123368384912613 47.18070448831679)
2298,POINT (8.076350794354308 47.18404052334956)
2299,POINT (8.029361186766561 47.187354938068964)
2300,POINT (8.040267242437618 47.2258703844266)
2301,POINT (8.087318976476126 47.22254736461999)
2302,POINT (8.098311237594038 47.2610816520012)
2303,POINT (8.10932765206489 47.29964336091782)
2304,POINT (8.062151276173347 47.30298366109537)
2305,POINT (8.051197247576528 47.264413300272246)
2306,POINT (8.004111342419593 47.26772325298158)
2307,POINT (8.01500299267145 47.30630221085623)
2308,POINT (7.967882888852021 47.30959904451154)
2309,POINT (7.957053609079042 47.27101154438026)
2310,POINT (7.946248092660876 47.23245153568745)
2311,POINT (7.993243585625756 47.22917176338543)
2312,POINT (7.98239964866757 47.19064776651382)
2313,POINT (7.935466266343724 47.19391904281504)
2314,POINT (7.888561125849103 47.19716880119502)
2315,POINT (7.899280849930365 47.23570973561562)
2316,POINT (7.852341943588132 47.23894639754436)
2317,POINT (7.841684313004964 47.20039707596715)
2318,POINT (7.794835913399258 47.20360390153526)
2319,POINT (7.748016012386139 47.20678931239303)
2320,POINT (7.758549483513824 47.24535524535511)
2321,POINT (7.805431459554122 47.24216155593897)
2322,POINT (7.816050306006649 47.28074679460673)
2323,POINT (7.769106124809971 47.283948785114575)
2324,POINT (7.7796860080454575 47.322569907542565)
2325,POINT (7.826692524899729 47.319359593346924)
2326,POINT (7.873727568260018 47.31612770121444)
2327,POINT (7.863023004501798 47.27752328071169)
2328,POINT (7.910024134277083 47.274278208811815)
2329,POINT (7.920791051773616 47.312874196465444)
2330,POINT (7.931581675596414 47.35149767406376)
2331,POINT (7.942396079215448 47.39014861689896)
2332,POINT (7.895207495821691 47.39341905623486)
2333,POINT (7.884455707667632 47.3547596346035)
2334,POINT (7.837358188665728 47.357999927773726)
2335,POINT (7.790289205279325 47.36121858831617)
2336,POINT (7.800915788860179 47.39989480291799)
2337,POINT (7.848047370027911 47.3966677733066)
2338,POINT (7.858760142001863 47.43536310516994)
2339,POINT (7.811565831427628 47.438598526635715)
2340,POINT (7.822239405913723 47.477329734561664)
2341,POINT (7.8694965778969435 47.474085898392566)
2342,POINT (7.916782312227037 47.470820264671644)
2343,POINT (7.905983006112892 47.432105941269256)
2344,POINT (7.95323433639565 47.42882700006774)
2345,POINT (7.964096521198373 47.467532798470856)
2346,POINT (8.011439116866875 47.464223464955396)
2347,POINT (8.058810011050525 47.46089222938424)
2348,POINT (8.047822044827655 47.422203646762846)
2349,POINT (8.000514045247279 47.425526246792224)
2350,POINT (7.989613032945992 47.38685642058735)
2351,POINT (7.978736005527 47.34821401150457)
2352,POINT (8.025918610298374 47.3449086123683)
2353,POINT (8.03685826951353 47.3835424326813)
2354,POINT (8.084131701182176 47.38020661865545)
2355,POINT (8.073129402514086 47.341581442190225)
2356,POINT (8.120368294542779 47.33823246659907)
2357,POINT (8.131433239980485 47.37684894407838)
2358,POINT (8.14252256363095 47.4154927681929)
2359,POINT (8.095158247059908 47.4188591653936)
2360,POINT (8.106209115329909 47.457539057110715)
2361,POINT (8.153636341048736 47.454163913583066)
2362,POINT (8.164774648091525 47.49286235469215)
2363,POINT (8.117284381476624 47.49624626831588)
2364,POINT (8.128384121287786 47.53498077332077)
2365,POINT (8.175937560921591 47.531588065765824)
